,pre,post
0,25.15297217308226,20.77071332734357
1,25.15297217308226,20.77071332734357
2,25.15297217308226,20.77071332734357
3,25.15297217308226,20.77071332734357
4,25.15297217308226,20.77071332734357
5,25.15297217308226,20.77071332734357
6,25.15297217308226,20.77071332734357
7,25.15297217308226,20.77071332734357
8,25.15297217308226,20.77071332734357
9,25.15297217308226,20.77071332734357
10,25.15297217308226,20.77071332734357
11,25.15297217308226,20.77071332734357
12,25.15297217308226,20.77071332734357
13,25.15297217308226,20.77071332734357
14,25.15297217308226,20.77071332734357
15,25.15297217308226,20.77071332734357
16,25.15297217308226,20.77071332734357
17,25.15297217308226,20.77071332734357
18,25.15297217308226,20.77071332734357
19,25.15297217308226,20.77071332734357
20,25.15297217308226,20.77071332734357
21,25.15297217308226,20.77071332734357
22,25.15297217308226,20.77071332734357
23,25.15297217308226,20.77071332734357
24,25.15297217308226,20.77071332734357
25,25.15297217308226,20.77071332734357
26,25.15297217308226,20.77071332734357
27,25.15297217308226,20.77071332734357
28,25.15297217308226,20.77071332734357
29,25.15297217308226,20.77071332734357
30,25.15297217308226,20.77071332734357
31,25.15297217308226,20.77071332734357
32,25.15297217308226,20.77071332734357
33,25.15297217308226,20.77071332734357
34,25.15297217308226,20.77071332734357
35,25.15297217308226,20.77071332734357
36,25.15297217308226,20.77071332734357
37,25.15297217308226,20.77071332734357
38,25.15297217308226,20.77071332734357
39,25.15297217308226,20.77071332734357
40,25.15297217308226,20.77071332734357
41,25.15297217308226,20.77071332734357
42,25.15297217308226,20.77071332734357
43,25.15297217308226,20.77071332734357
44,25.15297217308226,20.77071332734357
45,25.15297217308226,20.77071332734357
46,25.15297217308226,20.77071332734357
47,25.15297217308226,20.77071332734357
48,25.15297217308226,20.77071332734357
49,25.15297217308226,20.77071332734357
50,25.15297217308226,20.77071332734357
51,25.15297217308226,20.77071332734357
52,25.15297217308226,20.77071332734357
53,25.15297217308226,20.77071332734357
54,25.15297217308226,20.77071332734357
55,25.15297217308226,20.77071332734357
56,25.15297217308226,20.77071332734357
57,25.15297217308226,20.77071332734357
58,25.15297217308226,20.77071332734357
59,25.15297217308226,20.77071332734357
60,25.15297217308226,20.77071332734357
61,25.15297217308226,20.77071332734357
62,25.15297217308226,20.77071332734357
63,25.15297217308226,20.77071332734357
64,25.15297217308226,20.77071332734357
65,25.15297217308226,20.77071332734357
66,25.15297217308226,20.77071332734357
67,25.15297217308226,20.77071332734357
68,25.15297217308226,20.77071332734357
69,25.15297217308226,20.77071332734357
70,25.15297217308226,20.77071332734357
71,25.15297217308226,20.77071332734357
72,25.15297217308226,20.77071332734357
73,25.15297217308226,20.77071332734357
74,25.15297217308226,20.77071332734357
75,25.15297217308226,20.77071332734357
76,25.15297217308226,20.77071332734357
77,25.15297217308226,20.77071332734357
78,25.15297217308226,20.77071332734357
79,25.15297217308226,20.77071332734357
80,25.15297217308226,20.77071332734357
81,25.15297217308226,20.77071332734357
82,25.15297217308226,20.77071332734357
83,25.15297217308226,20.77071332734357
84,25.15297217308226,20.77071332734357
85,25.15297217308226,20.77071332734357
86,25.15297217308226,20.77071332734357
87,25.15297217308226,20.77071332734357
88,25.15297217308226,20.77071332734357
89,25.15297217308226,20.77071332734357
90,25.15297217308226,20.77071332734357
91,25.15297217308226,20.77071332734357
92,25.15297217308226,20.77071332734357
93,25.15297217308226,20.77071332734357
94,25.15297217308226,20.77071332734357
95,25.15297217308226,20.77071332734357
96,25.15297217308226,20.77071332734357
97,25.15297217308226,20.77071332734357
98,25.15297217308226,20.77071332734357
99,25.15297217308226,20.77071332734357
100,25.15297217308226,20.77071332734357
101,25.15297217308226,20.77071332734357
102,25.15297217308226,20.77071332734357
103,25.15297217308226,20.77071332734357
104,25.15297217308226,20.77071332734357
105,25.15297217308226,20.77071332734357
106,25.15297217308226,20.77071332734357
107,25.15297217308226,20.77071332734357
108,25.15297217308226,20.77071332734357
109,25.15297217308226,20.77071332734357
110,25.15297217308226,20.77071332734357
111,25.15297217308226,20.77071332734357
112,25.15297217308226,20.77071332734357
113,25.15297217308226,20.77071332734357
114,25.15297217308226,20.77071332734357
115,25.15297217308226,20.77071332734357
116,25.15297217308226,20.77071332734357
117,25.15297217308226,20.77071332734357
118,25.15297217308226,20.77071332734357
119,25.15297217308226,20.77071332734357
120,25.15297217308226,20.77071332734357
121,25.15297217308226,20.77071332734357
122,25.15297217308226,20.77071332734357
123,25.15297217308226,20.77071332734357
124,25.15297217308226,20.77071332734357
125,25.15297217308226,20.77071332734357
126,25.15297217308226,20.77071332734357
127,25.15297217308226,20.77071332734357
128,25.15297217308226,20.77071332734357
129,25.15297217308226,20.77071332734357
130,25.15297217308226,20.77071332734357
131,25.15297217308226,20.77071332734357
132,25.15297217308226,20.77071332734357
133,25.15297217308226,20.77071332734357
134,25.15297217308226,20.77071332734357
135,25.15297217308226,20.77071332734357
136,25.15297217308226,20.77071332734357
137,25.15297217308226,20.77071332734357
138,25.15297217308226,20.77071332734357
139,25.15297217308226,20.77071332734357
140,25.15297217308226,20.77071332734357
141,25.15297217308226,20.77071332734357
142,25.15297217308226,20.77071332734357
143,25.15297217308226,20.77071332734357
144,25.15297217308226,20.77071332734357
145,25.15297217308226,20.77071332734357
146,25.15297217308226,20.77071332734357
147,25.15297217308226,20.77071332734357
148,25.15297217308226,20.77071332734357
149,25.15297217308226,20.77071332734357
150,25.15297217308226,20.77071332734357
151,25.15297217308226,20.77071332734357
152,25.15297217308226,20.77071332734357
153,25.15297217308226,20.77071332734357
154,25.15297217308226,20.77071332734357
155,25.15297217308226,20.77071332734357
156,25.15297217308226,20.77071332734357
157,25.15297217308226,20.77071332734357
158,25.15297217308226,20.77071332734357
159,25.15297217308226,20.77071332734357
160,25.15297217308226,20.77071332734357
161,25.15297217308226,20.77071332734357
162,25.15297217308226,20.77071332734357
163,25.15297217308226,20.77071332734357
164,25.15297217308226,20.77071332734357
165,25.15297217308226,20.77071332734357
166,25.15297217308226,20.77071332734357
167,25.15297217308226,20.77071332734357
168,25.15297217308226,20.77071332734357
169,25.15297217308226,20.77071332734357
170,25.15297217308226,20.77071332734357
171,25.15297217308226,20.77071332734357
172,25.15297217308226,20.77071332734357
173,25.15297217308226,20.77071332734357
174,25.15297217308226,20.77071332734357
175,25.15297217308226,20.77071332734357
176,25.15297217308226,20.77071332734357
177,25.15297217308226,20.77071332734357
178,25.15297217308226,20.77071332734357
179,25.15297217308226,20.77071332734357
180,25.15297217308226,20.77071332734357
181,25.15297217308226,20.77071332734357
182,25.15297217308226,20.77071332734357
183,25.15297217308226,20.77071332734357
184,25.15297217308226,20.77071332734357
185,25.15297217308226,20.77071332734357
186,25.15297217308226,20.77071332734357
187,25.15297217308226,20.77071332734357
188,25.15297217308226,20.77071332734357
189,25.15297217308226,20.77071332734357
190,25.15297217308226,20.77071332734357
191,25.15297217308226,20.77071332734357
192,25.15297217308226,20.77071332734357
193,25.15297217308226,20.77071332734357
194,25.15297217308226,20.77071332734357
195,25.15297217308226,20.77071332734357
196,25.15297217308226,20.77071332734357
197,25.15297217308226,20.77071332734357
198,25.15297217308226,20.77071332734357
199,25.15297217308226,20.77071332734357
200,25.15297217308226,20.77071332734357
201,25.15297217308226,20.77071332734357
202,25.15297217308226,20.77071332734357
203,25.15297217308226,20.77071332734357
204,25.15297217308226,20.77071332734357
205,25.15297217308226,20.77071332734357
206,25.15297217308226,20.77071332734357
207,25.15297217308226,20.77071332734357
208,25.15297217308226,20.77071332734357
209,25.15297217308226,20.77071332734357
210,25.15297217308226,20.77071332734357
211,25.15297217308226,20.77071332734357
212,25.15297217308226,20.77071332734357
213,25.15297217308226,20.77071332734357
214,25.15297217308226,20.77071332734357
215,25.15297217308226,20.77071332734357
216,25.15297217308226,20.77071332734357
217,25.15297217308226,20.77071332734357
218,25.15297217308226,20.77071332734357
219,25.15297217308226,20.77071332734357
220,25.15297217308226,20.77071332734357
221,25.15297217308226,20.77071332734357
222,25.15297217308226,20.77071332734357
223,25.15297217308226,20.77071332734357
224,25.15297217308226,20.77071332734357
225,25.15297217308226,20.77071332734357
226,25.15297217308226,20.77071332734357
227,25.15297217308226,20.77071332734357
228,25.15297217308226,20.77071332734357
229,25.15297217308226,20.77071332734357
230,25.15297217308226,20.77071332734357
231,25.15297217308226,20.77071332734357
232,25.15297217308226,20.77071332734357
233,25.15297217308226,20.77071332734357
234,25.15297217308226,20.77071332734357
235,25.15297217308226,20.77071332734357
236,25.15297217308226,20.77071332734357
237,25.15297217308226,20.77071332734357
238,25.15297217308226,20.77071332734357
239,25.15297217308226,20.77071332734357
240,25.15297217308226,20.77071332734357
241,25.15297217308226,20.77071332734357
242,25.15297217308226,20.77071332734357
243,25.15297217308226,20.77071332734357
244,25.15297217308226,20.77071332734357
245,25.15297217308226,20.77071332734357
246,25.15297217308226,20.77071332734357
247,25.15297217308226,20.77071332734357
248,25.15297217308226,20.77071332734357
249,25.15297217308226,20.77071332734357
250,25.15297217308226,20.77071332734357
251,25.15297217308226,20.77071332734357
252,25.15297217308226,20.77071332734357
253,25.15297217308226,20.77071332734357
254,25.15297217308226,20.77071332734357
255,25.15297217308226,20.77071332734357
256,25.15297217308226,20.77071332734357
257,25.15297217308226,20.77071332734357
258,25.15297217308226,20.77071332734357
259,25.15297217308226,20.77071332734357
260,25.15297217308226,20.77071332734357
261,25.15297217308226,20.77071332734357
262,25.15297217308226,20.77071332734357
263,25.15297217308226,20.77071332734357
264,25.15297217308226,20.77071332734357
265,25.15297217308226,20.77071332734357
266,25.15297217308226,20.77071332734357
267,25.15297217308226,20.77071332734357
268,25.15297217308226,20.77071332734357
269,25.15297217308226,20.77071332734357
270,25.15297217308226,20.77071332734357
271,25.15297217308226,20.77071332734357
272,25.15297217308226,20.77071332734357
273,25.15297217308226,20.77071332734357
274,25.15297217308226,20.77071332734357
275,25.15297217308226,20.77071332734357
276,25.15297217308226,20.77071332734357
277,25.15297217308226,20.77071332734357
278,25.15297217308226,20.77071332734357
279,25.15297217308226,20.77071332734357
280,25.15297217308226,20.77071332734357
281,25.15297217308226,20.77071332734357
282,25.15297217308226,20.77071332734357
283,25.15297217308226,20.77071332734357
284,25.15297217308226,20.77071332734357
285,25.15297217308226,20.77071332734357
286,25.15297217308226,20.77071332734357
