,pre,post
0,40.01727828359548,32.59320031865331
1,40.01727828359548,32.59320031865331
2,40.01727828359548,32.59320031865331
3,40.01727828359548,32.59320031865331
4,40.01727828359548,32.59320031865331
5,40.01727828359548,32.59320031865331
6,40.01727828359548,32.59320031865331
7,40.01727828359548,32.59320031865331
8,40.01727828359548,32.59320031865331
9,40.01727828359548,32.59320031865331
10,40.01727828359548,32.59320031865331
11,40.01727828359548,32.59320031865331
12,40.01727828359548,32.59320031865331
13,40.01727828359548,32.59320031865331
14,40.01727828359548,32.59320031865331
15,40.01727828359548,32.59320031865331
16,40.01727828359548,32.59320031865331
17,40.01727828359548,32.59320031865331
18,40.01727828359548,32.59320031865331
19,40.01727828359548,32.59320031865331
20,40.01727828359548,32.59320031865331
21,40.01727828359548,32.59320031865331
22,40.01727828359548,32.59320031865331
23,40.01727828359548,32.59320031865331
24,40.01727828359548,32.59320031865331
25,40.01727828359548,32.59320031865331
26,40.01727828359548,32.59320031865331
27,40.01727828359548,32.59320031865331
28,40.01727828359548,32.59320031865331
29,40.01727828359548,32.59320031865331
30,40.01727828359548,32.59320031865331
31,40.01727828359548,32.59320031865331
32,40.01727828359548,32.59320031865331
33,40.01727828359548,32.59320031865331
34,40.01727828359548,32.59320031865331
35,40.01727828359548,32.59320031865331
36,40.01727828359548,32.59320031865331
37,40.01727828359548,32.59320031865331
38,40.01727828359548,32.59320031865331
39,40.01727828359548,32.59320031865331
40,40.01727828359548,32.59320031865331
41,40.01727828359548,32.59320031865331
42,40.01727828359548,32.59320031865331
43,40.01727828359548,32.59320031865331
44,40.01727828359548,32.59320031865331
45,40.01727828359548,32.59320031865331
46,40.01727828359548,32.59320031865331
47,40.01727828359548,32.59320031865331
48,40.01727828359548,32.59320031865331
49,40.01727828359548,32.59320031865331
50,40.01727828359548,32.59320031865331
51,40.01727828359548,32.59320031865331
52,40.01727828359548,32.59320031865331
53,40.01727828359548,32.59320031865331
54,40.01727828359548,32.59320031865331
55,40.01727828359548,32.59320031865331
56,40.01727828359548,32.59320031865331
57,40.01727828359548,32.59320031865331
58,40.01727828359548,32.59320031865331
59,40.01727828359548,32.59320031865331
60,40.01727828359548,32.59320031865331
61,40.01727828359548,32.59320031865331
62,40.01727828359548,32.59320031865331
63,40.01727828359548,32.59320031865331
64,40.01727828359548,32.59320031865331
65,40.01727828359548,32.59320031865331
66,40.01727828359548,32.59320031865331
67,40.01727828359548,32.59320031865331
68,40.01727828359548,32.59320031865331
69,40.01727828359548,32.59320031865331
70,40.01727828359548,32.59320031865331
71,40.01727828359548,32.59320031865331
72,40.01727828359548,32.59320031865331
73,40.01727828359548,32.59320031865331
74,40.01727828359548,32.59320031865331
